,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,mileage_power_ratio
3327,3327,Hyundai i20 Asta 1.4 CRDi,Jaipur,2013,129000,Third,21.27,1396.0,88.76,5.0,4.78,4.11,1,0,0,0,1,0.2396349707075259
3328,3328,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2015,32200,Second,18.16,1196.0,86.8,5.0,4.78,4.25,0,0,1,0,1,0.20921658986175115
3329,3329,Mitsubishi Pajero 2.8 GLX CRZ,Mumbai,2004,129000,First,10.5,2835.0,107.2,6.0,4.78,3.45,1,0,0,0,1,0.09794776119402984
3330,3330,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,40000,First,17.11,1968.0,174.33,5.0,4.78,22.5,1,0,0,1,0,0.09814719210692364
3331,3331,Toyota Innova 2.0 E,Delhi,2006,150000,First,12.4,1998.0,132.0,8.0,4.78,4.5,0,0,1,0,1,0.09393939393939395
3332,3332,Chevrolet Aveo U-VA 1.2 LS,Jaipur,2007,140000,First,15.26,1150.0,74.9,5.0,4.78,0.9,0,0,1,0,1,0.20373831775700932
3333,3333,Hyundai Getz GLS,Hyderabad,2006,63181,First,15.3,1341.0,83.0,5.0,4.78,1.85,0,0,1,0,1,0.18433734939759036
3334,3334,Honda Amaze S i-Dtech,Kolkata,2013,39575,First,25.8,1498.0,98.6,5.0,4.78,3.25,1,0,0,0,1,0.2616632860040568
3335,3335,Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2014,70374,First,22.7,1498.0,89.84,5.0,4.78,7.34,1,0,0,0,1,0.2526714158504007
3336,3336,Volkswagen CrossPolo 1.5 TDI,Kolkata,2015,26256,First,20.14,1498.0,88.5,5.0,4.78,4.25,1,0,0,0,1,0.22757062146892656
3337,3337,Hyundai Elite i20 Petrol Sportz,Delhi,2016,13460,First,18.6,1197.0,81.86,5.0,4.78,6.45,0,0,1,0,1,0.22721720009772783
3338,3338,Toyota Innova 2.5 V Diesel 8-seater,Chennai,2011,122000,Second,12.8,2494.0,102.0,8.0,4.78,10.75,1,0,0,0,1,0.12549019607843137
3339,3339,Mercedes-Benz M-Class ML 250 CDI,Kolkata,2015,58589,First,15.26,2143.0,203.2,5.0,4.78,27.75,1,0,0,1,0,0.0750984251968504
3340,3340,Maruti Wagon R LX BSIII,Jaipur,2005,115000,Second,17.3,1061.0,64.0,5.0,4.78,0.99,0,0,1,0,1,0.2703125
3341,3341,Ford Endeavour 2.2 Trend AT 4X2,Pune,2016,75000,First,12.62,2198.0,158.0,7.0,4.78,24.0,1,0,0,1,0,0.07987341772151899
3342,3342,Hyundai Elite i20 Petrol Sportz,Jaipur,2016,30292,First,18.6,1197.0,81.86,5.0,4.78,6.1,0,0,1,0,1,0.22721720009772783
3343,3343,Honda WRV i-VTEC VX,Ahmedabad,2017,32248,First,17.5,1199.0,88.7,5.0,10.32,8.25,0,0,1,0,1,0.1972942502818489
3344,3344,Volkswagen Polo Petrol Highline 1.2L,Bangalore,2013,74000,First,16.47,1198.0,73.9,5.0,4.78,4.65,0,0,1,0,1,0.22286874154262515
3345,3345,Honda CR-V 2.0L 2WD MT,Mumbai,2014,56100,First,13.7,1997.0,153.86,5.0,4.78,9.75,0,0,1,0,1,0.08904198622124007
3346,3346,Hyundai Grand i10 1.2 Kappa Asta,Bangalore,2014,61325,First,18.9,1197.0,81.86,5.0,8.1,4.4,0,0,1,0,1,0.23088199364769116
3347,3347,Maruti Swift Dzire VXI,Kolkata,2014,33000,First,19.1,1197.0,85.8,5.0,4.78,3.99,0,0,1,0,1,0.22261072261072262
3348,3348,BMW 5 Series 2003-2012 530d,Coimbatore,2016,18090,First,16.2,2993.0,258.0,5.0,4.78,45.73,1,0,0,1,0,0.0627906976744186
3349,3349,Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,71390,First,22.7,1498.0,89.84,5.0,4.78,5.27,1,0,0,0,1,0.2526714158504007
3350,3350,Honda City i DTec V,Ahmedabad,2016,67000,First,26.0,1498.0,98.6,5.0,4.78,7.25,1,0,0,0,1,0.26369168356997974
3351,3351,Tata Indigo LS,Chennai,2008,99000,Second,17.0,1405.0,70.0,5.0,4.78,1.6,1,0,0,0,1,0.24285714285714285
3352,3352,Renault Duster 110PS Diesel RxL,Pune,2014,142000,Second,19.01,1461.0,108.45,5.0,4.78,6.0,1,0,0,0,1,0.1752881512217612
3353,3353,Hyundai i10 Sportz,Chennai,2010,26966,First,20.36,1197.0,78.9,5.0,4.78,3.0,0,0,1,0,1,0.25804816223067173
3354,3354,Honda Jazz 1.2 SV i VTEC,Mumbai,2015,27628,First,18.7,1199.0,88.7,5.0,4.78,4.95,0,0,1,0,1,0.21082299887260428
3355,3355,Maruti SX4 S Cross DDiS 200 Zeta,Hyderabad,2016,82497,First,23.65,1248.0,88.5,5.0,4.78,8.99,1,0,0,0,1,0.26723163841807906
3356,3356,Honda Accord VTi-L MT,Mumbai,2007,86000,Third,11.9,2354.0,144.0,5.0,4.78,1.85,0,0,1,0,1,0.08263888888888889
3357,3357,Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,2016,26981,First,16.47,1198.0,73.9,5.0,4.78,6.16,0,0,1,0,1,0.22286874154262515
3358,3358,Maruti Ritz VDi,Hyderabad,2010,110471,First,21.1,1248.0,73.9,5.0,4.78,3.5,1,0,0,0,1,0.2855209742895805
3359,3359,Honda Amaze S Petrol,Jaipur,2014,69000,First,19.5,1199.0,88.76,5.0,7.52,4.5,0,0,1,0,1,0.21969355565570076
3360,3360,Hyundai i20 1.2 Asta Option,Hyderabad,2017,12000,First,18.6,1197.0,81.83,5.0,4.78,7.75,0,0,1,0,1,0.22730050103873886
3361,3361,Renault Duster 85PS Diesel RxL,Hyderabad,2014,77500,First,20.45,1461.0,83.8,5.0,4.78,6.6,1,0,0,0,1,0.24403341288782815
3362,3362,Hyundai Grand i10 Magna,Kochi,2014,48031,First,18.9,1197.0,82.0,5.0,4.78,4.98,0,0,1,0,1,0.23048780487804876
3363,3363,BMW 3 Series 320d Highline,Chennai,2008,170000,Third,16.07,1995.0,181.0,5.0,4.78,9.75,1,0,0,1,0,0.08878453038674033
3364,3364,Ford Ecosport 1.5 DV5 MT Trend,Mumbai,2014,69565,First,22.7,1498.0,89.84,5.0,4.78,5.55,1,0,0,0,1,0.2526714158504007
3365,3365,Volkswagen Vento 1.5 TDI Highline AT,Hyderabad,2016,45492,First,21.5,1498.0,108.5,5.0,15.68,10.3,1,0,0,1,0,0.19815668202764977
3366,3366,Honda Accord 2.4 AT,Chennai,2011,85000,Second,11.7,2354.0,177.6,5.0,4.78,7.5,0,0,1,1,0,0.06587837837837837
3367,3367,Chevrolet Aveo 1.4,Hyderabad,2008,55902,First,14.49,1399.0,92.7,5.0,4.78,1.8,0,0,1,0,1,0.1563106796116505
3368,3368,Volkswagen Polo 1.2 MPI Highline Plus,Hyderabad,2017,18500,First,16.2,1199.0,74.0,5.0,4.78,6.25,0,0,1,0,1,0.2189189189189189
3369,3369,Mahindra Xylo D4 BS III,Hyderabad,2015,129750,Second,14.95,2489.0,93.7,7.0,4.78,6.8,1,0,0,0,1,0.15955176093916754
3370,3370,Hyundai i10 Magna AT,Hyderabad,2009,50902,First,19.2,1197.0,80.0,5.0,4.78,3.0,0,0,1,1,0,0.24
3371,3371,Mahindra XUV500 W8 4WD,Coimbatore,2015,84725,First,15.1,2179.0,140.0,7.0,4.78,11.6,1,0,0,0,1,0.10785714285714286
3372,3372,Hyundai Elantra CRDi SX,Mumbai,2013,40000,Second,22.7,1582.0,126.24,5.0,4.78,6.95,1,0,0,0,1,0.17981622306717365
3373,3373,Volkswagen Passat 1.8 TSI MT,Mumbai,2010,60000,Third,14.3,1798.0,160.0,5.0,4.78,3.5,0,0,1,0,1,0.08937500000000001
3374,3374,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2014,33496,First,18.9,1197.0,81.86,5.0,7.45,5.5,0,0,1,0,1,0.23088199364769116
3375,3375,Hyundai i20 Asta Option 1.2,Mumbai,2015,25000,First,18.6,1197.0,81.83,5.0,4.78,5.65,0,0,1,0,1,0.22730050103873886
3376,3376,Chevrolet Enjoy TCDi LS 8 Seater,Ahmedabad,2013,71000,First,18.2,1248.0,73.8,8.0,4.78,3.25,1,0,0,0,1,0.24661246612466126
3377,3377,Skoda Rapid 1.6 MPI AT Ambition Plus Alloy,Coimbatore,2015,20826,First,14.3,1598.0,103.6,5.0,4.78,7.72,0,0,1,1,0,0.13803088803088803
3378,3378,Hyundai Creta 1.6 CRDi SX,Pune,2016,42244,First,19.67,1582.0,126.2,5.0,4.78,12.0,1,0,0,0,1,0.15586370839936609
3379,3379,Chevrolet Beat Diesel PS,Jaipur,2013,98598,First,25.44,936.0,57.6,5.0,4.78,1.55,1,0,0,0,1,0.44166666666666665
3380,3380,Toyota Fortuner 3.0 Diesel,Delhi,2011,62100,First,11.5,2982.0,171.0,7.0,4.78,10.75,1,0,0,0,1,0.06725146198830409
3381,3381,Hyundai i20 Sportz Option 1.2,Coimbatore,2016,44238,First,18.6,1197.0,81.83,5.0,4.78,6.72,0,0,1,0,1,0.22730050103873886
3382,3382,Audi Q7 3.0 TDI quattro,Coimbatore,2012,91743,First,12.07,2967.0,241.4,7.0,4.78,28.55,1,0,0,1,0,0.05
3383,3383,Porsche Panamera Diesel,Bangalore,2013,19828,Second,17.85,2967.0,300.0,4.0,4.78,75.0,1,0,0,1,0,0.059500000000000004
3384,3384,Honda City i VTEC VX,Hyderabad,2016,36891,First,17.8,1497.0,117.3,5.0,4.78,10.49,0,0,1,0,1,0.15174765558397274
3385,3385,Mahindra Quanto C4,Hyderabad,2012,90049,First,17.21,1493.0,100.0,7.0,4.78,3.8,1,0,0,0,1,0.1721
3386,3386,Audi A4 2.0 TDI Multitronic,Ahmedabad,2012,74002,First,16.55,1968.0,140.0,5.0,4.78,18.5,1,0,0,1,0,0.11821428571428572
3387,3387,Hyundai Sonata Transform 2.4 GDi AT,Kolkata,2013,41000,First,12.37,2359.0,198.25,5.0,4.78,6.0,0,0,1,1,0,0.062395964691046656
3388,3388,Hyundai Verna 1.6 SX,Hyderabad,2012,83678,First,22.32,1582.0,126.32,5.0,4.78,5.5,1,0,0,0,1,0.1766941101963268
3389,3389,Maruti Wagon R LXI BS IV,Pune,2010,91000,First,18.9,998.0,67.1,5.0,4.78,2.3,0,0,1,0,1,0.28166915052160957
3390,3390,Maruti Ertiga SHVS ZDI Plus,Jaipur,2016,50000,First,24.52,1248.0,88.5,7.0,4.78,8.7,1,0,0,0,1,0.27706214689265535
3391,3391,Hyundai Xcent 1.1 CRDi S Option,Delhi,2015,58000,First,24.4,1120.0,71.01,5.0,4.78,4.95,1,0,0,0,1,0.343613575552739
3392,3392,Maruti Swift VDI,Jaipur,2012,80000,First,22.9,1248.0,74.0,5.0,4.78,4.25,1,0,0,0,1,0.30945945945945946
3393,3393,Mahindra XUV500 W6 2WD,Kochi,2017,41290,Second,16.0,2179.0,140.0,7.0,4.78,10.94,1,0,0,0,1,0.11428571428571428
3394,3394,BMW 5 Series 520d Luxury Line,Delhi,2013,65000,First,22.48,1995.0,190.0,5.0,67.87,21.26,1,0,0,1,0,0.11831578947368421
3395,3395,Toyota Corolla Altis 1.8 G,Bangalore,2016,16471,Second,14.28,1798.0,138.03,5.0,20.48,11.5,0,0,1,0,1,0.10345577048467725
3396,3396,Hyundai i20 Asta 1.4 CRDi,Pune,2015,54339,Second,22.54,1396.0,88.73,5.0,4.78,6.0,1,0,0,0,1,0.25402907697509297
3397,3397,Mahindra KUV 100 mFALCON G80 K2,Hyderabad,2016,24025,First,18.15,1198.0,82.0,6.0,4.78,4.1,0,0,1,0,1,0.22134146341463412
3398,3398,Maruti Alto 800 2016-2019 LXI,Kolkata,2013,24027,First,24.7,796.0,47.3,5.0,4.78,2.01,0,0,1,0,1,0.5221987315010571
3399,3399,Fiat Punto EVO 1.2 Emotion,Hyderabad,2010,59270,First,15.7,1172.0,67.0,5.0,4.78,2.6,0,0,1,0,1,0.2343283582089552
3400,3400,Maruti Wagon R VXI BS IV,Kolkata,2012,40000,First,18.9,998.0,67.1,5.0,4.78,2.35,0,0,1,0,1,0.28166915052160957
3401,3401,Mitsubishi Pajero 4X4 LHD,Bangalore,2012,155566,Second,9.5,2835.0,118.6,6.0,4.78,9.15,1,0,0,0,1,0.08010118043844858
3402,3402,Honda Brio EX MT,Chennai,2013,42320,First,19.4,1198.0,86.8,5.0,4.78,2.9,0,0,1,0,1,0.22350230414746544
3403,3403,Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,2017,24153,Second,22.54,1396.0,88.73,5.0,4.78,9.18,1,0,0,0,1,0.25402907697509297
3404,3404,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,27000,First,13.0,1591.0,121.3,5.0,4.78,11.45,0,0,1,1,0,0.10717230008244023
3405,3405,Honda Amaze S i-VTEC,Kochi,2017,61795,First,17.8,1198.0,86.7,5.0,4.78,5.53,0,0,1,0,1,0.20530565167243367
3406,3406,Mahindra KUV 100 mFALCON G80 K6 Plus,Chennai,2016,13500,First,18.15,1198.0,82.0,6.0,4.78,3.75,0,0,1,0,1,0.22134146341463412
3407,3407,Honda City i-VTEC CVT VX,Pune,2018,4500,First,18.0,1497.0,117.3,5.0,15.17,12.5,0,0,1,1,0,0.1534526854219949
3408,3408,Mahindra XUV500 AT W10 FWD,Mumbai,2017,23000,First,16.0,2179.0,140.0,7.0,4.78,15.5,1,0,0,1,0,0.11428571428571428
3409,3409,Mercedes-Benz New C-Class 220 CDI AT,Mumbai,2013,80578,Second,14.84,2143.0,170.0,5.0,4.78,14.5,1,0,0,1,0,0.08729411764705883
3410,3410,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,42646,First,19.6,1461.0,108.45,5.0,15.05,12.46,1,0,0,1,0,0.18072844628861226
3411,3411,Volkswagen Polo 1.2 MPI Comfortline,Bangalore,2014,30000,Second,16.47,1198.0,74.0,5.0,4.78,5.25,0,0,1,0,1,0.22256756756756754
3412,3412,BMW 5 Series 520d Sedan,Delhi,2012,90000,First,18.48,1197.0,74.0,5.286452057152694,4.78,14.5,1,0,0,1,0,0.24972972972972973
3413,3413,Mercedes-Benz S Class 2005 2013 S 350 CDI,Bangalore,2009,98000,Second,13.5,2987.0,282.0,5.0,4.78,25.0,1,0,0,1,0,0.047872340425531915
3414,3414,Hyundai Santro GLS II - Euro II,Kochi,2012,66400,First,0.0,1197.0,74.0,5.286452057152694,4.78,2.66,0,0,1,0,1,0.0
3415,3415,Jaguar XJ 3.0L Premium Luxury,Hyderabad,2012,50000,First,12.9,2993.0,271.23,4.0,4.78,45.0,1,0,0,1,0,0.04756111049662648
3416,3416,Maruti Swift VDI,Jaipur,2015,63310,First,28.4,1248.0,74.0,5.0,8.13,5.1,1,0,0,0,1,0.38378378378378375
3417,3417,Honda Amaze S i-Dtech,Delhi,2014,66000,First,25.8,1498.0,98.6,5.0,4.78,3.5,1,0,0,0,1,0.2616632860040568
3418,3418,BMW 3 Series 320d Highline,Ahmedabad,2011,74000,Second,16.07,1995.0,181.0,5.0,4.78,12.5,1,0,0,1,0,0.08878453038674033
3419,3419,Hyundai Verna 1.4 EX,Hyderabad,2012,93000,First,23.5,1396.0,88.7,5.0,4.78,5.55,1,0,0,0,1,0.26493799323562567
3420,3420,Toyota Fortuner 4x2 4 Speed AT,Delhi,2015,70000,First,11.5,2982.0,169.0,7.0,4.78,19.48,1,0,0,1,0,0.06804733727810651
3421,3421,Maruti Swift VXI,Ahmedabad,2012,48772,First,18.6,1197.0,85.8,5.0,4.78,3.91,0,0,1,0,1,0.2167832167832168
3422,3422,Chevrolet Beat LS,Chennai,2010,66000,First,18.6,1199.0,79.4,5.0,4.78,2.19,0,0,1,0,1,0.23425692695214106
3423,3423,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,27417,First,18.9,1197.0,82.0,5.0,4.78,6.89,0,0,1,1,0,0.23048780487804876
3424,3424,Ford Figo Petrol ZXI,Coimbatore,2011,51593,Second,15.6,1196.0,70.0,5.0,4.78,3.47,0,0,1,0,1,0.22285714285714286
3425,3425,Maruti Swift VXI BSIII,Pune,2010,75000,First,16.1,1298.0,88.2,5.0,4.78,2.85,0,0,1,0,1,0.18253968253968256
3426,3426,Audi A4 35 TDI Premium,Coimbatore,2016,39237,First,17.11,1968.0,174.33,5.0,4.78,25.64,1,0,0,1,0,0.09814719210692364
3427,3427,Honda City V MT,Kochi,2018,11966,First,16.8,1497.0,116.3,5.0,4.78,10.28,0,0,1,0,1,0.14445399828030955
3428,3428,Honda Jazz V,Hyderabad,2015,37000,First,18.2,1199.0,88.7,5.0,8.79,6.3,0,0,1,0,1,0.20518602029312288
3429,3429,Volkswagen Polo 1.5 TDI Highline,Chennai,2014,70920,First,20.14,1498.0,88.8,5.0,4.78,4.75,1,0,0,0,1,0.22680180180180182
3430,3430,Nissan Terrano XL D Option,Hyderabad,2013,65280,First,19.87,1461.0,83.14,5.0,14.72,5.8,1,0,0,0,1,0.23899446716382008
3431,3431,Land Rover Discovery Sport SD4 HSE Luxury 7S,Hyderabad,2016,62000,First,12.51,2179.0,187.7,7.0,4.78,44.5,1,0,0,1,0,0.06664890783164625
3432,3432,Hyundai i20 Magna Optional 1.2,Kochi,2014,44525,First,18.5,1197.0,82.9,5.0,4.78,4.65,0,0,1,0,1,0.22316043425814233
3433,3433,Honda City 1.5 E MT,Jaipur,2009,86863,First,17.0,1497.0,118.0,5.0,4.78,3.6,0,0,1,0,1,0.1440677966101695
3434,3434,Mahindra XUV500 W10 AWD,Hyderabad,2015,102626,First,16.0,2179.0,140.0,7.0,4.78,12.25,1,0,0,0,1,0.11428571428571428
3435,3435,Jeep Compass 2.0 Limited Option 4X4,Jaipur,2017,45000,First,16.3,1956.0,170.0,5.0,25.54,20.0,1,0,0,0,1,0.09588235294117647
3436,3436,Mahindra XUV500 W10 AWD,Jaipur,2017,22000,First,16.0,2179.0,140.0,7.0,4.78,16.0,1,0,0,0,1,0.11428571428571428
3437,3437,Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,Coimbatore,2011,108905,Second,11.79,2179.0,120.0,8.0,4.78,6.21,1,0,0,1,0,0.09824999999999999
3438,3438,Datsun GO Plus T,Kolkata,2016,12800,First,19.44,1198.0,67.0,7.0,4.78,3.25,0,0,1,0,1,0.2901492537313433
3439,3439,Mahindra Scorpio S6 Plus 7 Seater,Kolkata,2016,32000,First,15.4,2179.0,120.0,7.0,4.78,9.75,1,0,0,0,1,0.12833333333333333
3440,3440,Honda Amaze S AT i-Vtech,Mumbai,2014,39000,First,15.5,1198.0,86.7,5.0,4.78,4.45,0,0,1,1,0,0.17877739331026526
3441,3441,Honda City i-DTEC ZX,Pune,2017,42000,First,25.6,1498.0,98.6,5.0,16.84,12.0,1,0,0,0,1,0.2596348884381339
3442,3442,Tata Indigo GLE,Chennai,2008,73000,First,14.4,1396.0,65.0,5.0,4.78,0.8,0,0,1,0,1,0.22153846153846155
3443,3443,Hyundai Grand i10 1.2 CRDi Sportz,Chennai,2018,48000,First,24.0,1186.0,73.97,5.0,8.28,5.95,1,0,0,0,1,0.32445586048398
3444,3444,Hyundai Verna 1.4 CX VTVT,Kolkata,2014,19000,First,17.43,1396.0,105.5,5.0,4.78,5.25,0,0,1,0,1,0.1652132701421801
3445,3445,Toyota Innova Crysta 2.4 VX MT,Coimbatore,2019,33598,First,13.68,2393.0,147.8,7.0,23.94,22.2,1,0,0,0,1,0.09255751014884979
3446,3446,BMW X1 sDrive20d,Jaipur,2012,63000,First,17.05,1995.0,184.0,5.0,4.78,13.5,1,0,0,1,0,0.09266304347826088
3447,3447,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Chennai,2015,48000,First,16.96,1968.0,138.03,5.0,4.78,13.5,1,0,0,1,0,0.12287183945519091
3448,3448,Ford Figo Diesel ZXI,Delhi,2014,66000,First,20.0,1399.0,68.05,5.0,4.78,3.47,1,0,0,0,1,0.29390154298310067
3449,3449,Mahindra Ssangyong Rexton RX7,Ahmedabad,2013,80000,Second,11.18,2696.0,184.0,7.0,4.78,9.5,1,0,0,1,0,0.06076086956521739
3450,3450,Volkswagen Vento Petrol Highline,Chennai,2011,37000,First,15.04,1598.0,103.6,5.0,4.78,4.8,0,0,1,0,1,0.14517374517374518
3451,3451,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Kochi,2016,35058,First,15.0,1598.0,103.52,5.0,4.78,6.54,0,0,1,0,1,0.14489953632148378
3452,3452,Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2012,52000,First,16.47,1198.0,73.9,5.0,4.78,3.1,0,0,1,0,1,0.22286874154262515
3453,3453,Maruti S Cross DDiS 200 Delta,Hyderabad,2015,61313,First,23.65,1248.0,88.5,5.0,4.78,7.99,1,0,0,0,1,0.26723163841807906
3454,3454,Toyota Corolla Altis G,Kolkata,2009,45000,Second,14.53,1798.0,138.1,5.0,4.78,3.3,0,0,1,0,1,0.1052136133236785
3455,3455,Maruti Ertiga ZDI,Bangalore,2015,74000,First,20.77,1248.0,88.8,7.0,4.78,8.75,1,0,0,0,1,0.2338963963963964
3456,3456,Hyundai i10 Asta Sunroof AT,Hyderabad,2013,89000,First,19.2,1197.0,80.0,5.0,4.78,4.19,0,0,1,1,0,0.24
3457,3457,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,13414,First,17.9,2143.0,136.0,5.0,43.07,30.77,1,0,0,1,0,0.1316176470588235
3458,3458,Honda City ZX VTEC,Jaipur,2006,95000,Second,16.9,1497.0,100.0,5.0,4.78,2.11,0,0,1,0,1,0.16899999999999998
3459,3459,Mahindra KUV 100 G80 K8,Jaipur,2018,15900,First,18.15,1198.0,82.0,6.0,7.88,6.25,0,0,1,0,1,0.22134146341463412
3460,3460,Toyota Fortuner 3.0 Diesel,Delhi,2011,151000,First,11.5,2982.0,171.0,7.0,4.78,11.4,1,0,0,0,1,0.06725146198830409
3461,3461,Honda City 1.5 V MT,Bangalore,2011,65000,First,17.0,1497.0,118.0,5.0,4.78,5.2,0,0,1,0,1,0.1440677966101695
3462,3462,Audi A6 35 TDI Matrix,Coimbatore,2017,36824,First,18.53,1968.0,187.74,5.0,69.37,39.84,1,0,0,1,0,0.0987003302439544
3463,3463,Ford Figo Diesel ZXI,Coimbatore,2013,65287,First,20.0,1399.0,68.05,5.0,4.78,4.45,1,0,0,0,1,0.29390154298310067
3464,3464,Mercedes-Benz GLA Class 200 CDI,Kolkata,2014,52000,First,17.9,2143.0,136.0,5.0,4.78,19.5,1,0,0,1,0,0.1316176470588235
3465,3465,Chevrolet Aveo U-VA 1.2 LS,Hyderabad,2007,33000,First,15.26,1150.0,74.9,5.0,4.78,1.75,0,0,1,0,1,0.20373831775700932
3466,3466,Ford Figo 2015-2019 1.5D Titanium MT,Hyderabad,2016,71000,First,25.83,1498.0,99.0,5.0,4.78,5.1,1,0,0,0,1,0.26090909090909087
3467,3467,Hyundai Elantra CRDi SX AT,Delhi,2013,71000,First,22.7,1582.0,126.2,5.0,4.78,6.8,1,0,0,1,0,0.17987321711568938
3468,3468,Maruti Baleno Zeta CVT,Kolkata,2016,20000,First,21.4,1197.0,83.1,5.0,9.04,5.74,0,0,1,1,0,0.2575210589651023
3469,3469,Maruti Swift LXi BSIV,Hyderabad,2010,71000,First,16.1,1197.0,85.0,5.0,4.78,3.3,0,0,1,0,1,0.18941176470588236
3470,3470,Mercedes-Benz CLS-Class 2006-2010 350 CDI,Hyderabad,2010,29000,First,9.9,3498.0,271.72,4.0,4.78,32.0,1,0,0,1,0,0.03643456499337553
3471,3471,BMW 3 Series Luxury Line,Ahmedabad,2016,27000,First,21.76,1995.0,190.0,5.0,55.07,35.0,1,0,0,1,0,0.1145263157894737
3472,3472,Maruti Dzire AMT ZDI Plus,Chennai,2017,19000,First,28.4,1248.0,73.75,5.0,10.97,8.9,1,0,0,1,0,0.38508474576271184
3473,3473,Hyundai Verna 1.6 SX VTVT,Mumbai,2011,58000,Second,17.01,1591.0,121.3,5.0,4.78,4.0,0,0,1,0,1,0.14023083264633143
3474,3474,Jeep Compass 2.0 Longitude,Kochi,2018,42203,First,17.1,1956.0,170.0,5.0,21.72,19.46,1,0,0,0,1,0.10058823529411766
3475,3475,Hyundai Sonata Embera 2.0L CRDi AT,Hyderabad,2009,94000,First,11.4,1991.0,142.0,5.0,4.78,5.25,1,0,0,1,0,0.08028169014084507
3476,3476,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,2018,4900,First,21.5,1497.0,108.5,5.0,11.47,9.22,1,0,0,0,1,0.19815668202764977
3477,3477,Hyundai EON Era Plus,Jaipur,2013,70000,First,21.1,814.0,55.2,5.0,4.78,1.8,0,0,1,0,1,0.38224637681159424
3478,3478,BMW 5 Series 2013-2017 530d M Sport,Kochi,2015,65266,First,14.69,2993.0,258.0,5.0,4.78,31.75,1,0,0,1,0,0.05693798449612403
3479,3479,Maruti Ertiga VDI,Delhi,2014,54569,First,20.77,1248.0,88.76,7.0,4.78,5.99,1,0,0,0,1,0.23400180261378997
3480,3480,Honda Amaze E i-Vtech,Kochi,2015,51361,First,18.0,1198.0,86.7,5.0,4.78,4.94,0,0,1,0,1,0.20761245674740483
3481,3481,Ford Fiesta 1.4 Duratec ZXI,Jaipur,2007,125000,Third,16.6,1388.0,68.0,5.0,4.78,1.5,0,0,1,0,1,0.24411764705882355
3482,3482,Honda Civic 2006-2010 1.8 V MT,Bangalore,2008,66000,Third,13.5,1799.0,130.0,5.0,4.78,3.25,0,0,1,0,1,0.10384615384615385
3483,3483,Maruti Ertiga ZDI,Delhi,2014,22281,First,20.77,1248.0,88.8,7.0,4.78,6.5,1,0,0,0,1,0.2338963963963964
3484,3484,Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210,First,24.0,1120.0,70.0,5.0,4.78,3.71,1,0,0,0,1,0.34285714285714286
3485,3485,Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,First,20.14,1197.0,81.86,5.0,4.78,5.0,0,0,1,0,1,0.2460298069875397
3486,3486,Hyundai i10 Era,Ahmedabad,2008,60000,First,19.81,1086.0,68.05,5.0,4.78,1.99,0,0,1,0,1,0.2911094783247612
3487,3487,Honda Amaze S i-Vtech,Mumbai,2017,32006,First,18.0,1198.0,86.7,5.0,4.78,4.25,0,0,1,0,1,0.20761245674740483
3488,3488,Audi A6 2.7 TDI,Ahmedabad,2009,78000,First,12.4,2698.0,179.5,5.0,4.78,8.0,1,0,0,1,0,0.0690807799442897
3489,3489,Hyundai i10 Magna 1.2 iTech SE,Mumbai,2011,9489,First,20.36,1197.0,78.9,5.0,4.78,2.95,0,0,1,0,1,0.25804816223067173
3490,3490,Renault KWID RXT Optional,Pune,2018,5000,First,25.17,799.0,53.3,5.0,4.9,3.5,0,0,1,0,1,0.47223264540337717
3491,3491,Audi A4 New 2.0 TDI Multitronic,Jaipur,2012,60000,Second,15.2,1968.0,140.8,5.0,4.78,16.0,1,0,0,1,0,0.10795454545454544
3492,3492,Maruti Alto 800 LXI Airbag,Jaipur,2015,50000,First,22.74,796.0,47.3,5.0,4.78,2.75,0,0,1,0,1,0.4807610993657505
3493,3493,Honda City i VTEC VX Option,Delhi,2015,53000,First,17.8,1497.0,117.3,5.0,4.78,6.95,0,0,1,0,1,0.15174765558397274
3494,3494,Mercedes-Benz New C-Class C250 Avantgarde,Delhi,2011,64000,Second,11.74,1796.0,186.0,5.0,4.78,12.5,0,0,1,1,0,0.06311827956989248
